# citation-audit v1 baseline -- the count-of-record for .lean citations.
#
# Three roles, three rules (see the module docstring):
#   rows          gating. Ratcheted per (class, target, token); a count may only
#                 fall. first_line is payload and is not part of the key. SELFREF
#                 rows are advisory: they never gate an audit run's exit code,
#                 though --update-baseline refuses a rise in any row, this class
#                 included.
#   #census       per-class counts: derived book-keeping, refreshed on update.
#                 They are NOT pinned against the live documents -- an equality
#                 pin there freezes the documents instead of the extractor. The
#                 extractor is pinned on scripts/audit/citation_corpus/ instead.
#   #census       citations/raw: the per-run deletion budget (R11). A target that
#                 loses more than max(25, 5%) of its committed citations fails
#                 hard, because the ratchet cannot tell a deleted citation from a
#                 fixed one. The budget is recomputed from this file on every
#                 update, so it bounds one run and not the total; the total is
#                 bounded by R12 against MEASURED_CITATIONS, a constant in
#                 scripts/citation_audit.py that no run rewrites.
#
# Update with:
#   python3 scripts/citation_audit.py --update-baseline scripts/audit/citation_baseline.tsv
# which refuses to raise any key's count against the strictest committed copy,
# refuses a drop past the budget or the cumulative cap, and refuses to run at all
# where those committed copies cannot be read (a shallow clone, or a partial one
# that holds trees without blobs), where fewer than two commits carry this file
# (a baseline created on a branch and not landed yet, or a stale fetch: the only
# reference left is then the branch's own last write), or where one of those
# copies' trees spells this path some other way (a mis-cased spelling names bytes
# no tree lists, and a path outside the repository is not a tracked path at all).
# The file is written by replacing the resolved path with a temporary file whose
# own name is taken with O_EXCL next to it, so neither a hard link to these bytes
# nor a pre-created temporary is written through. What the refusals leave is a
# hand edit of this file or of the constants, and -- for a path no commit carries
# any more -- removing the commit that created it; each of those is a loud diff,
# and that is the point.
#
# PR #5043 moves axiom/status prose from ``docs/index.md`` to the explicitly
# registered ``docs/status.md`` target. Its BASENAME_ONLY row is a path-key
# migration, not a new citation finding. Index rows are re-emitted at their new
# line payloads and may only retain or lower committed gating counts;
# pre-existing advisory SELFREF growth remains unpinned rather than being
# laundered into this baseline.
#tracked	1921
#census	docs/index.md	2812	2752	RESOLVED=2121,AMBIGUOUS=84,BASENAME_ONLY=607,SELFREF=82
#census	docs/status.md	13	13	RESOLVED=12,BASENAME_ONLY=1,SELFREF=0
class	target	token	count	first_line
BASENAME_ONLY	docs/index.md	DartDualCutEven.lean	1	585
BASENAME_ONLY	docs/index.md	DartDualReachable.lean	1	608
BASENAME_ONLY	docs/index.md	DartFinite.lean	1	660
BASENAME_ONLY	docs/index.md	DartOfCut.lean	1	618
BASENAME_ONLY	docs/index.md	DartOrbit.lean	1	665
BASENAME_ONLY	docs/index.md	DartPrimalCut.lean	1	616
BASENAME_ONLY	docs/index.md	DartPrimalCutCard.lean	1	620
BASENAME_ONLY	docs/index.md	DartReachableFPath.lean	2	609
BASENAME_ONLY	docs/index.md	DartStepReverse.lean	1	661
BASENAME_ONLY	docs/index.md	DerivativeLimitProviderCriteria.lean	2	1498
BASENAME_ONLY	docs/index.md	DerivativeLimitProviderFiniteHLS.lean	1	1712
BASENAME_ONLY	docs/index.md	DerivativeLimitProviderFiniteProfile.lean	2	1498
BASENAME_ONLY	docs/index.md	DerivativeLimitProviderInfiniteHLS.lean	1	1711
BASENAME_ONLY	docs/index.md	Dir2.lean	1	657
BASENAME_ONLY	docs/index.md	DropletInjective.lean	1	568
BASENAME_ONLY	docs/index.md	DualComponentSeparatesOfStokes.lean	1	586
BASENAME_ONLY	docs/index.md	DualCut.lean	1	654
BASENAME_ONLY	docs/index.md	DualCutCardBridge.lean	1	621
BASENAME_ONLY	docs/index.md	DualCutConnected.lean	1	577
BASENAME_ONLY	docs/index.md	DualCutEdgeAdjacency.lean	1	607
BASENAME_ONLY	docs/index.md	DualCutInBox.lean	1	613
BASENAME_ONLY	docs/index.md	DualCutInBoxInjective.lean	1	617
BASENAME_ONLY	docs/index.md	DualCutSubConnected.lean	1	612
BASENAME_ONLY	docs/index.md	DualSupport.lean	1	611
BASENAME_ONLY	docs/index.md	DualToPrimal.lean	1	615
BASENAME_ONLY	docs/index.md	EdgeSideComponent.lean	1	581
BASENAME_ONLY	docs/index.md	EdgeSiteSums.lean	1	912
BASENAME_ONLY	docs/index.md	FieldAvoidingRatio.lean	2	1747
BASENAME_ONLY	docs/index.md	FieldSourcePeel.lean	1	1751
BASENAME_ONLY	docs/index.md	FilledConnectedBound.lean	1	573
BASENAME_ONLY	docs/index.md	FilledRegion.lean	1	570
BASENAME_ONLY	docs/index.md	FilledRegionConnected.lean	1	572
BASENAME_ONLY	docs/index.md	FilledRegionIdempotent.lean	1	571
BASENAME_ONLY	docs/index.md	FiniteHLSLipschitzPackage.lean	1	1626
BASENAME_ONLY	docs/index.md	FiniteRegionPseudoMassDistFV.lean	1	1568
BASENAME_ONLY	docs/index.md	FixedRayRegion.lean	1	595
BASENAME_ONLY	docs/index.md	FreeLayerWalshOpenDecay.lean	1	1315
BASENAME_ONLY	docs/index.md	FreeLayerWalshOpenInfiniteVolume.lean	1	1315
BASENAME_ONLY	docs/index.md	GHS.lean	2	1449
BASENAME_ONLY	docs/index.md	GeometricMoment.lean	1	1809
BASENAME_ONLY	docs/index.md	GibbsMeasure.lean	15	199
BASENAME_ONLY	docs/index.md	GlobalPseudoMassDistExhaustion.lean	1	1488
BASENAME_ONLY	docs/index.md	GridEdge2.lean	1	652
BASENAME_ONLY	docs/index.md	GridEdge2Cut.lean	1	653
BASENAME_ONLY	docs/index.md	HLSBridgeFromCubicTanh.lean	1	1672
BASENAME_ONLY	docs/index.md	HLSBridgeFromSimonLieb.lean	1	1672
BASENAME_ONLY	docs/index.md	HLSSubstantiveCanonicalSummary.lean	2	1655
BASENAME_ONLY	docs/index.md	HLSSubstantiveExistingRate.lean	1	1654
BASENAME_ONLY	docs/index.md	HLSSubstantiveSimonLieb.lean	1	1654
BASENAME_ONLY	docs/index.md	Hamiltonian.lean	2	812
BASENAME_ONLY	docs/index.md	HighTempMassGap.lean	1	1707
BASENAME_ONLY	docs/index.md	IncrementCapstone.lean	6	1498
BASENAME_ONLY	docs/index.md	InducedUnion.lean	13	126
BASENAME_ONLY	docs/index.md	Inequalities.lean	15	1443
BASENAME_ONLY	docs/index.md	LatticeBoundaryBED.lean	1	1839
BASENAME_ONLY	docs/index.md	LatticeGraphCorrelation.lean	4	1599
BASENAME_ONLY	docs/index.md	LatticeMassHighTempLipschitz.lean	1	1489
BASENAME_ONLY	docs/index.md	LatticeMassHighTemperature.lean	7	1447
BASENAME_ONLY	docs/index.md	LatticeMassPseudoMassTransfer.lean	1	1456
BASENAME_ONLY	docs/index.md	LatticeMassPseudoMassTransferTanhPowDist.lean	2	1481
BASENAME_ONLY	docs/index.md	LatticeSphereCard.lean	1	1721
BASENAME_ONLY	docs/index.md	LayerOpenExplicitSubdominantRatio.lean	1	1291
BASENAME_ONLY	docs/index.md	LayerOpenSlab.lean	1	1261
BASENAME_ONLY	docs/index.md	LayerOpenSpectralDecay.lean	1	1265
BASENAME_ONLY	docs/index.md	LeeYang.lean	1	58
BASENAME_ONLY	docs/index.md	LiftBoxCut.lean	1	655
BASENAME_ONLY	docs/index.md	LiftBoxCutChar.lean	1	622
BASENAME_ONLY	docs/index.md	LiftBoxCutInjective.lean	1	624
BASENAME_ONLY	docs/index.md	LiminfBound.lean	1	642
BASENAME_ONLY	docs/index.md	LocalObservableExtremalCoincidence.lean	1	1350
BASENAME_ONLY	docs/index.md	Locality.lean	1	1349
BASENAME_ONLY	docs/index.md	LowTempTail.lean	1	666
BASENAME_ONLY	docs/index.md	MassContinuityConvolutionMassUniformDart.lean	1	1556
BASENAME_ONLY	docs/index.md	MassContinuityCorrelationLengthUpperSemicontinuous.lean	1	1547
BASENAME_ONLY	docs/index.md	MassContinuityDenomRatioGeneral.lean	1	1556
BASENAME_ONLY	docs/index.md	MassContinuityDirectionalCorrelationLength.lean	1	1540
BASENAME_ONLY	docs/index.md	MassContinuityFiniteVolumeCapstone.lean	1	1553
BASENAME_ONLY	docs/index.md	MassContinuityFiniteVolumeContinuity.lean	1	1552
BASENAME_ONLY	docs/index.md	MassContinuityFiniteVolumeUniformCombine.lean	1	1555
BASENAME_ONLY	docs/index.md	MassContinuityFiniteVolumeUniformLipschitz.lean	1	1554
BASENAME_ONLY	docs/index.md	MassContinuityFiniteVolumeUniformPowDeriv.lean	1	1555
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassAbscissa.lean	1	1549
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassContinuityGated.lean	1	1544
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassDirectionalAbscissa.lean	1	1548
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassDirectionalLowerBound.lean	1	1542
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassLogLipReduction.lean	1	1545
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassUpperSemicontinuous.lean	1	1543
BASENAME_ONLY	docs/index.md	MassContinuityLatticeMassWindow.lean	3	1541
BASENAME_ONLY	docs/index.md	MassContinuityOnAxisCorrelationLength.lean	1	1546
BASENAME_ONLY	docs/index.md	MassContinuityPerPairRate.lean	1	1550
BASENAME_ONLY	docs/index.md	MassContinuitySharpRFactor.lean	1	1555
BASENAME_ONLY	docs/index.md	MayerCompleteContribution.lean	6	1769
BASENAME_ONLY	docs/index.md	MayerMontroll.lean	4	1769
BASENAME_ONLY	docs/index.md	MayerRootComponent.lean	6	1769
BASENAME_ONLY	docs/index.md	NextDart.lean	1	659
BASENAME_ONLY	docs/index.md	NonnegCorrelations.lean	1	203
BASENAME_ONLY	docs/index.md	OrbitDualEdges.lean	1	576
BASENAME_ONLY	docs/index.md	PartitionFunctionIso.lean	2	122
BASENAME_ONLY	docs/index.md	PathGraphEdges.lean	1	1221
BASENAME_ONLY	docs/index.md	PathGraphTwoPoint.lean	1	1221
BASENAME_ONLY	docs/index.md	PeierlsContourCount.lean	3	600
BASENAME_ONLY	docs/index.md	PeierlsContourCountFilled.lean	1	599
BASENAME_ONLY	docs/index.md	PeierlsContourCountPow.lean	1	636
BASENAME_ONLY	docs/index.md	PeierlsInfinite.lean	4	564
BASENAME_ONLY	docs/index.md	PeierlsLiminf.lean	1	643
BASENAME_ONLY	docs/index.md	PeierlsMagnetizationPos.lean	1	644
BASENAME_ONLY	docs/index.md	PeierlsMagnetizationPosFilled.lean	1	645
BASENAME_ONLY	docs/index.md	PeierlsPlusGibbs.lean	1	638
BASENAME_ONLY	docs/index.md	PeierlsSum.lean	1	637
BASENAME_ONLY	docs/index.md	PeierlsTendsto.lean	1	639
BASENAME_ONLY	docs/index.md	PerStageComplex.lean	2	475
BASENAME_ONLY	docs/index.md	PerStageIncrement.lean	5	136
BASENAME_ONLY	docs/index.md	PhaseTransition.lean	34	212
BASENAME_ONLY	docs/index.md	PlanarBondAssembly.lean	1	583
BASENAME_ONLY	docs/index.md	PlanarBondDischarge.lean	20	578
BASENAME_ONLY	docs/index.md	PlanarBondParityCore.lean	2	579
BASENAME_ONLY	docs/index.md	PlanarBondReduction.lean	2	578
BASENAME_ONLY	docs/index.md	PlanarBondSeparationBridge.lean	1	580
BASENAME_ONLY	docs/index.md	PlusGibbsMono.lean	1	641
BASENAME_ONLY	docs/index.md	PlusGibbsSign.lean	1	640
BASENAME_ONLY	docs/index.md	PrevDart.lean	1	662
BASENAME_ONLY	docs/index.md	PrimalSquareBoundary.lean	1	589
BASENAME_ONLY	docs/index.md	Profile.lean	2	1685
BASENAME_ONLY	docs/index.md	PseudoMass.lean	1	1484
BASENAME_ONLY	docs/index.md	RandomCurrent.lean	3	1402
BASENAME_ONLY	docs/index.md	RayAnchorBound.lean	1	633
BASENAME_ONLY	docs/index.md	RayAnchorBox.lean	1	628
BASENAME_ONLY	docs/index.md	RayAnchorDart.lean	1	627
BASENAME_ONLY	docs/index.md	RayAnchorSet.lean	1	634
BASENAME_ONLY	docs/index.md	RayExit.lean	1	626
BASENAME_ONLY	docs/index.md	RayExitAnchorDart.lean	1	629
BASENAME_ONLY	docs/index.md	RayExitAnchorPrefix.lean	1	630
BASENAME_ONLY	docs/index.md	RayExitAnchorStep.lean	1	631
BASENAME_ONLY	docs/index.md	RayExitBound.lean	1	632
BASENAME_ONLY	docs/index.md	RightRayParity.lean	1	590
BASENAME_ONLY	docs/index.md	RightRayVerticalParity.lean	1	594
BASENAME_ONLY	docs/index.md	RightRayVerticalSquare.lean	1	591
BASENAME_ONLY	docs/index.md	RightRayVerticalStep.lean	1	593
BASENAME_ONLY	docs/index.md	RightRayVerticalXor.lean	1	592
BASENAME_ONLY	docs/index.md	SameOrbit.lean	1	575
BASENAME_ONLY	docs/index.md	ScaledBetaDerivative.lean	18	151
BASENAME_ONLY	docs/index.md	ShellCovarianceInfiniteVolume.lean	1	184
BASENAME_ONLY	docs/index.md	ShellCovarianceShellSum.lean	1	185
BASENAME_ONLY	docs/index.md	SimonLiebDistanceDecay.lean	1	1708
BASENAME_ONLY	docs/index.md	SingleOrbitCutDirDart.lean	1	605
BASENAME_ONLY	docs/index.md	SingleOrbitDegTwoPairing.lean	1	606
BASENAME_ONLY	docs/index.md	SingleOrbitEdgeValid.lean	1	602
BASENAME_ONLY	docs/index.md	SingleOrbitEulerian.lean	1	604
BASENAME_ONLY	docs/index.md	SingleOrbitFaceCard.lean	1	603
BASENAME_ONLY	docs/index.md	SingleOrbitFaceDart.lean	1	601
BASENAME_ONLY	docs/index.md	SiteIndepMag.lean	3	997
BASENAME_ONLY	docs/index.md	SumGraph.lean	7	107
BASENAME_ONLY	docs/index.md	SumModel.lean	8	114
BASENAME_ONLY	docs/index.md	SummabilityCluster.lean	1	1406
BASENAME_ONLY	docs/index.md	SurjectiveLogWeight.lean	1	1769
BASENAME_ONLY	docs/index.md	TheoremEtaLe1.lean	1	1405
BASENAME_ONLY	docs/index.md	Tight.lean	3	143
BASENAME_ONLY	docs/index.md	TraceSum1D.lean	1	1205
BASENAME_ONLY	docs/index.md	TranslationInvariance.lean	8	984
BASENAME_ONLY	docs/index.md	TwoPointCorrelationInfiniteBetaDeriv.lean	1	264
BASENAME_ONLY	docs/index.md	TwoPointRatioBound.lean	1	262
BASENAME_ONLY	docs/index.md	UniformMag.lean	3	1449
BASENAME_ONLY	docs/index.md	UniformTransferLargeK.lean	2	1490
BASENAME_ONLY	docs/index.md	UrsellFinThree.lean	2	1769
BASENAME_ONLY	docs/index.md	VolumeUniformHZ.lean	2	238
BASENAME_ONLY	docs/index.md	WeakBound.lean	1	1718
BASENAME_ONLY	docs/status.md	LatticeSphereCard.lean	1	153
SELFREF	docs/index.md	AmbientComplexAnalyticity.lean >> AmbientComplexAnalyticity.lean	1	224
SELFREF	docs/index.md	AmbientLattice.lean >> AmbientLattice.lean	3	551
SELFREF	docs/index.md	AmbientLattice/Analyticity.lean >> Analyticity.lean	1	1769
SELFREF	docs/index.md	AmbientLattice/Analyticity.lean >> IsingModel/AmbientLattice/Analyticity.lean	1	1769
SELFREF	docs/index.md	AmbientLattice/BetaDerivative.lean >> AmbientLattice/BetaDerivative.lean	1	1449
SELFREF	docs/index.md	AmbientLattice/BetaDerivative.lean >> BetaDerivative.lean	1	1449
SELFREF	docs/index.md	AmbientLattice/Defs.lean >> AmbientLattice/Defs.lean	2	1449
SELFREF	docs/index.md	AmbientLattice/SpecialCases/HighTemperatureBounds.lean >> HighTemperatureBounds.lean	1	1768
SELFREF	docs/index.md	AmbientLattice/SpecialCases/PartitionFunctionClosedForms.lean >> AmbientLattice/SpecialCases/PartitionFunctionClosedForms.lean	1	1018
SELFREF	docs/index.md	AmbientLatticeSum.lean >> AmbientLatticeSum.lean	1	124
SELFREF	docs/index.md	BetaDerivative.lean >> BetaDerivative.lean	1	1449
SELFREF	docs/index.md	ClusterExpansion.lean >> ClusterExpansion.lean	1	1769
SELFREF	docs/index.md	ClusterExpansion/TwoPointRatioBound.lean >> TwoPointRatioBound.lean	1	249
SELFREF	docs/index.md	ComplexAnalyticity.lean >> ComplexAnalyticity.lean	1	217
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation.lean >> Concrete/LatticeGraphCorrelation.lean	1	995
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/CorrelationDecay.lean >> Concrete/LatticeGraphCorrelation/CorrelationDecay.lean	2	1197
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/EnergyClosedForms.lean >> Concrete/LatticeGraphCorrelation/EnergyClosedForms.lean	1	1053
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/FreeEnergySpecialCases.lean >> Concrete/LatticeGraphCorrelation/FreeEnergySpecialCases.lean	1	1022
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/HighTemperatureBounds.lean >> HighTemperatureBounds.lean	1	1768
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/LatticeMassFoundation.lean >> Concrete/LatticeGraphCorrelation/LatticeMassFoundation.lean	1	1447
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/LatticeMassHighTempLipschitz.lean >> LatticeMassHighTempLipschitz.lean	1	1449
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/LatticeMassPseudoMassTransfer.lean >> Concrete/LatticeGraphCorrelation/LatticeMassPseudoMassTransfer.lean	1	1443
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/LatticeMassPseudoMassTransfer.lean >> LatticeMassPseudoMassTransfer.lean	1	1443
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/Lemma_17_5_2.lean >> Concrete/LatticeGraphCorrelation/Lemma_17_5_2.lean	1	1489
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/Lemma_17_5_2/DerivativeLimitProviderFiniteProfile.lean >> DerivativeLimitProviderFiniteProfile.lean	1	1626
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/Lemma_17_5_2/FiniteHLSLipschitzPackage/Core.lean >> FiniteHLSLipschitzPackage/Core.lean	1	1626
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/Lemma_17_5_2/HLSBridgeFromCubicTanh.lean >> Concrete/LatticeGraphCorrelation/Lemma_17_5_2/HLSBridgeFromCubicTanh.lean	1	1664
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/Lemma_17_5_2/HLSSubstantiveCanonicalSummary.lean >> HLSSubstantiveCanonicalSummary.lean	1	1654
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/PartitionFunctionClosedForms.lean >> Concrete/LatticeGraphCorrelation/PartitionFunctionClosedForms.lean	1	1018
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/PartitionFunctionSymmetry.lean >> Concrete/LatticeGraphCorrelation/PartitionFunctionSymmetry.lean	1	1020
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/PerStageComplex/Bounds/PolynomialLower.lean >> PerStageComplex/Bounds/PolynomialLower.lean	1	224
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/SimonLiebDistanceDecay.lean >> Concrete/LatticeGraphCorrelation/SimonLiebDistanceDecay.lean	1	1658
SELFREF	docs/index.md	Concrete/LatticeGraphCorrelation/SimonLiebDistanceDecay.lean >> SimonLiebDistanceDecay.lean	1	1658
SELFREF	docs/index.md	DerivativeLimitProviderCriteria.lean >> DerivativeLimitProviderCriteria.lean	1	1498
SELFREF	docs/index.md	DerivativeLimitProviderFiniteProfile.lean >> DerivativeLimitProviderFiniteProfile.lean	1	1498
SELFREF	docs/index.md	FieldDerivative.lean >> AmbientLattice/FieldDerivative.lean	1	1449
SELFREF	docs/index.md	FieldDerivative.lean >> IsingModel/AmbientLattice/FieldDerivative.lean	1	1449
SELFREF	docs/index.md	FreeEnergy.lean >> FreeEnergy.lean	1	99
SELFREF	docs/index.md	GlobalPseudoMassDistExhaustion.lean >> Concrete/LatticeGraphCorrelation/Lemma_17_5_2/GlobalPseudoMassDistExhaustion.lean	1	1488
SELFREF	docs/index.md	HLSSubstantiveSimonLieb.lean >> Concrete/LatticeGraphCorrelation/Lemma_17_5_2/HLSSubstantiveSimonLieb.lean	1	1654
SELFREF	docs/index.md	IncrementCapstone.lean >> IncrementCapstone.lean	1	1498
SELFREF	docs/index.md	InducedUnion.lean >> InducedUnion.lean	1	126
SELFREF	docs/index.md	Inequalities.lean >> Inequalities.lean	1	1443
SELFREF	docs/index.md	IsingModel/AmbientComplexAnalyticity.lean >> IsingModel/AmbientComplexAnalyticity.lean	1	1082
SELFREF	docs/index.md	IsingModel/AmbientComplexAnalyticity/CoverPatches/Pointwise.lean >> IsingModel/AmbientComplexAnalyticity/CoverPatches/Pointwise.lean	1	1105
SELFREF	docs/index.md	IsingModel/ComplexAnalyticity.lean >> IsingModel/ComplexAnalyticity.lean	1	1056
SELFREF	docs/index.md	IsingModel/PolyDecay.lean >> IsingModel/PolyDecay.lean	1	1501
SELFREF	docs/index.md	JDerivative.lean >> AmbientLattice/JDerivative.lean	1	1449
